Login_page,Class,Status,DOD,Last_update_date
641870,Economy/Coach,complete,6/11/2016 12:00:00 AM,
538982,Economy/Coach,complete,6/11/2016 12:00:00 AM,
533650,Economy/Coach,complete,6/11/2016 12:00:00 AM,
324375,Economy/Coach,complete,6/11/2016 12:00:00 AM,
403902,Economy/Coach,complete,6/11/2016 12:00:00 AM,
265927,Economy/Coach,complete,6/11/2016 12:00:00 AM,
607415,Economy/Coach,complete,6/11/2016 12:00:00 AM,
607203,Business,complete,6/12/2016 12:00:00 AM,
455066,Economy/Coach,complete,6/12/2016 12:00:00 AM,
516226,Economy/Coach,complete,6/12/2016 12:00:00 AM,
170567,Business,complete,6/12/2016 12:00:00 AM,
603961,Economy/Coach,complete,6/12/2016 12:00:00 AM,
603252,Economy/Coach,complete,6/12/2016 12:00:00 AM,
576161,Economy/Coach,complete,6/12/2016 12:00:00 AM,
167291,Business,complete,6/12/2016 12:00:00 AM,
455584,Economy/Coach,complete,6/12/2016 12:00:00 AM,
170505,Economy/Coach,complete,6/12/2016 12:00:00 AM,
577158,Business,complete,6/12/2016 12:00:00 AM,
516419,Economy/Coach,complete,6/12/2016 12:00:00 AM,
507684,Business,complete,6/12/2016 12:00:00 AM,
496277,Economy/Coach,complete,6/12/2016 12:00:00 AM,
610676,Economy/Coach,complete,6/12/2016 12:00:00 AM,
611200,Economy/Coach,complete,6/12/2016 12:00:00 AM,
455068,Economy/Coach,complete,6/12/2016 12:00:00 AM,
611178,Economy/Coach,complete,6/13/2016 12:00:00 AM,
611161,Economy/Coach,complete,6/13/2016 12:00:00 AM,
535129,Business,complete,6/13/2016 12:00:00 AM,
607340,Economy/Coach,complete,6/13/2016 12:00:00 AM,
424480,Economy/Coach,complete,6/13/2016 12:00:00 AM,
324421,Economy/Coach,complete,6/13/2016 12:00:00 AM,
608583,Economy/Coach,complete,6/13/2016 12:00:00 AM,
623373,Business,complete,6/13/2016 12:00:00 AM,
497964,Economy/Coach,complete,6/13/2016 12:00:00 AM,
603967,Economy/Coach,complete,6/13/2016 12:00:00 AM,
537902,Economy/Coach,complete,6/13/2016 12:00:00 AM,
333764,Economy/Coach,complete,6/13/2016 12:00:00 AM,
610398,Economy/Coach,complete,6/13/2016 12:00:00 AM,
516227,Economy/Coach,complete,6/13/2016 12:00:00 AM,
640474,Economy/Coach,complete,6/13/2016 12:00:00 AM,
413957,Economy/Coach,complete,6/13/2016 12:00:00 AM,
343967,Economy/Coach,complete,6/13/2016 12:00:00 AM,
413958,Economy/Coach,complete,6/13/2016 12:00:00 AM,
488618,Economy/Coach,complete,6/13/2016 12:00:00 AM,
463342,Economy/Coach,complete,6/13/2016 12:00:00 AM,
608560,Economy/Coach,complete,6/13/2016 12:00:00 AM,
513992,Economy/Coach,complete,6/13/2016 12:00:00 AM,
498714,Economy/Coach,complete,6/13/2016 12:00:00 AM,
611048,Economy/Coach,complete,6/13/2016 12:00:00 AM,
610694,Economy/Coach,complete,6/13/2016 12:00:00 AM,
167297,Economy/Coach,complete,6/14/2016 12:00:00 AM,
468638,Economy/Coach,complete,6/14/2016 12:00:00 AM,
167866,Economy/Coach,complete,6/14/2016 12:00:00 AM,
324378,Economy/Coach,complete,6/14/2016 12:00:00 AM,
610982,Economy/Coach,complete,6/14/2016 12:00:00 AM,
610670,Economy/Coach,complete,6/14/2016 12:00:00 AM,
607320,Economy/Coach,complete,6/14/2016 12:00:00 AM,
577209,Economy/Coach,complete,6/14/2016 12:00:00 AM,
170564,Economy/Coach,complete,6/14/2016 12:00:00 AM,
611126,Economy/Coach,complete,6/14/2016 12:00:00 AM,
640488,Economy/Coach,complete,6/14/2016 12:00:00 AM,
610963,Economy/Coach,complete,6/14/2016 12:00:00 AM,
460235,Economy/Coach,complete,6/14/2016 12:00:00 AM,
610944,Economy/Coach,complete,6/14/2016 12:00:00 AM,
547754,Economy/Coach,complete,6/14/2016 12:00:00 AM,
514275,Economy/Coach,complete,6/14/2016 12:00:00 AM,
548678,Economy/Coach,complete,6/14/2016 12:00:00 AM,
605780,Business,complete,6/14/2016 12:00:00 AM,
610012,Business,complete,6/14/2016 12:00:00 AM,
611040,Economy/Coach,complete,6/14/2016 12:00:00 AM,
514278,Economy/Coach,complete,6/14/2016 12:00:00 AM,
402611,Economy/Coach,complete,6/14/2016 12:00:00 AM,
413934,Economy/Coach,complete,6/14/2016 12:00:00 AM,
639760,Economy/Coach,complete,6/15/2016 12:00:00 AM,
549243,Business,complete,6/15/2016 12:00:00 AM,
413926,Economy/Coach,complete,6/15/2016 12:00:00 AM,
611180,Economy/Coach,complete,6/15/2016 12:00:00 AM,
577226,Economy/Coach,complete,6/15/2016 12:00:00 AM,
324413,Economy/Coach,complete,6/15/2016 12:00:00 AM,
516201,Economy/Coach,complete,6/15/2016 12:00:00 AM,
603869,Business,complete,6/15/2016 12:00:00 AM,
326670,Economy/Coach,complete,6/15/2016 12:00:00 AM,
422018,Economy/Coach,complete,6/15/2016 12:00:00 AM,
577217,Economy/Coach,complete,6/15/2016 12:00:00 AM,
463656,Economy/Coach,complete,6/15/2016 12:00:00 AM,
548708,Economy/Coach,complete,6/15/2016 12:00:00 AM,
463702,Economy/Coach,complete,6/15/2016 12:00:00 AM,
577231,Economy/Coach,complete,6/15/2016 12:00:00 AM,
462945,Economy/Coach,complete,6/15/2016 12:00:00 AM,
610902,Economy/Coach,complete,6/15/2016 12:00:00 AM,
607895,Economy/Coach,complete,6/15/2016 12:00:00 AM,
610910,Business,complete,6/15/2016 12:00:00 AM,
145828,Economy/Coach,complete,6/15/2016 12:00:00 AM,
541830,Economy/Coach,complete,6/16/2016 12:00:00 AM,
607793,Economy/Coach,complete,6/16/2016 12:00:00 AM,
324383,Economy/Coach,complete,6/16/2016 12:00:00 AM,
610008,Business,complete,6/16/2016 12:00:00 AM,
640489,Economy/Coach,complete,6/16/2016 12:00:00 AM,
611050,Economy/Coach,complete,6/16/2016 12:00:00 AM,
608566,Economy/Coach,complete,6/16/2016 12:00:00 AM,
611470,Economy/Coach,complete,6/16/2016 12:00:00 AM,
640493,Economy/Coach,complete,6/16/2016 12:00:00 AM,
324382,Economy/Coach,complete,6/16/2016 12:00:00 AM,
577273,Business,complete,6/16/2016 12:00:00 AM,
608631,Economy/Coach,complete,6/16/2016 12:00:00 AM,
516206,Economy/Coach,complete,6/16/2016 12:00:00 AM,
424474,Economy/Coach,complete,6/16/2016 12:00:00 AM,
577384,Economy/Coach,complete,6/16/2016 12:00:00 AM,
343917,Economy/Coach,complete,6/16/2016 12:00:00 AM,
639785,Economy/Coach,complete,6/16/2016 12:00:00 AM,
640476,Economy/Coach,complete,6/16/2016 12:00:00 AM,
577210,Business,complete,6/16/2016 12:00:00 AM,
490689,Business,complete,6/16/2016 12:00:00 AM,
497959,Economy/Coach,complete,6/16/2016 12:00:00 AM,
639815,Economy/Coach,complete,6/16/2016 12:00:00 AM,
416825,Economy/Coach,complete,6/16/2016 12:00:00 AM,
507574,Economy/Coach,complete,6/16/2016 12:00:00 AM,
607991,Economy/Coach,complete,6/16/2016 12:00:00 AM,
498602,Business,complete,6/16/2016 12:00:00 AM,
607942,Economy/Coach,complete,6/17/2016 12:00:00 AM,
531928,Economy/Coach,complete,6/19/2016 12:00:00 AM,
639859,Economy/Coach,complete,6/17/2016 12:00:00 AM,
577416,Economy/Coach,complete,6/17/2016 12:00:00 AM,
577437,Economy/Coach,complete,6/17/2016 12:00:00 AM,
639820,Economy/Coach,complete,6/17/2016 12:00:00 AM,
607957,Economy/Coach,complete,6/17/2016 12:00:00 AM,
639875,Economy/Coach,complete,6/17/2016 12:00:00 AM,
610965,Economy/Coach,complete,6/17/2016 12:00:00 AM,
517812,Economy/Coach,complete,6/17/2016 12:00:00 AM,
424479,Economy/Coach,complete,6/17/2016 12:00:00 AM,
356156,Economy/Coach,complete,6/17/2016 12:00:00 AM,
639844,Economy/Coach,complete,6/17/2016 12:00:00 AM,
639786,Economy/Coach,complete,6/17/2016 12:00:00 AM,
603838,Economy/Coach,complete,6/17/2016 12:00:00 AM,
639885,Economy/Coach,complete,6/17/2016 12:00:00 AM,
543634,Economy/Coach,complete,6/17/2016 12:00:00 AM,
639874,Economy/Coach,complete,6/17/2016 12:00:00 AM,
577446,Economy/Coach,complete,6/17/2016 12:00:00 AM,
577098,Economy/Coach,complete,6/17/2016 12:00:00 AM,
517389,Economy/Coach,complete,6/17/2016 12:00:00 AM,
516239,Economy/Coach,complete,6/17/2016 12:00:00 AM,
639806,Economy/Coach,complete,6/17/2016 12:00:00 AM,
496410,Economy/Coach,complete,6/17/2016 12:00:00 AM,
416802,Economy/Coach,complete,6/17/2016 12:00:00 AM,
496413,Business,complete,6/17/2016 12:00:00 AM,
639865,Economy/Coach,complete,6/17/2016 12:00:00 AM,
344469,Economy/Coach,complete,6/17/2016 12:00:00 AM,
549182,Economy/Coach,complete,6/17/2016 12:00:00 AM,
496440,Economy/Coach,complete,6/17/2016 12:00:00 AM,
547822,Economy/Coach,complete,6/17/2016 12:00:00 AM,
543661,Economy/Coach,complete,6/17/2016 12:00:00 AM,
639800,Economy/Coach,complete,6/17/2016 12:00:00 AM,
611389,Economy/Coach,complete,6/17/2016 12:00:00 AM,
639796,Economy/Coach,complete,6/17/2016 12:00:00 AM,
611027,Economy/Coach,complete,6/18/2016 12:00:00 AM,
615885,Economy/Coach,complete,6/18/2016 12:00:00 AM,
639803,Economy/Coach,complete,6/18/2016 12:00:00 AM,
517429,Economy/Coach,complete,6/18/2016 12:00:00 AM,
507575,Economy/Coach,complete,6/18/2016 12:00:00 AM,
344470,Economy/Coach,complete,6/18/2016 12:00:00 AM,
543522,Economy/Coach,complete,6/18/2016 12:00:00 AM,
447327,Economy/Coach,complete,6/18/2016 12:00:00 AM,
496423,Economy/Coach,complete,6/18/2016 12:00:00 AM,
547877,Economy/Coach,complete,6/18/2016 12:00:00 AM,
416810,Economy/Coach,complete,6/18/2016 12:00:00 AM,
602928,Economy/Coach,complete,6/18/2016 12:00:00 AM,
641657,Economy/Coach,complete,6/18/2016 12:00:00 AM,
497844,Economy/Coach,complete,6/18/2016 12:00:00 AM,
333946,Business,complete,6/18/2016 12:00:00 AM,
343960,Economy/Coach,complete,6/18/2016 12:00:00 AM,
639802,Economy/Coach,complete,6/18/2016 12:00:00 AM,
547899,Economy/Coach,complete,6/18/2016 12:00:00 AM,
424469,Economy/Coach,complete,6/18/2016 12:00:00 AM,
639832,Economy/Coach,complete,6/18/2016 12:00:00 AM,
517452,Economy/Coach,complete,6/18/2016 12:00:00 AM,
326677,Business,complete,6/18/2016 12:00:00 AM,
424464,Economy/Coach,complete,6/18/2016 12:00:00 AM,
496416,Economy/Coach,complete,6/18/2016 12:00:00 AM,
610002,Economy/Coach,complete,6/18/2016 12:00:00 AM,
611451,Economy/Coach,complete,6/18/2016 12:00:00 AM,
413965,Economy/Coach,complete,6/18/2016 12:00:00 AM,
547791,Economy/Coach,complete,6/18/2016 12:00:00 AM,
547809,Economy/Coach,complete,6/18/2016 12:00:00 AM,
496441,Economy/Coach,complete,6/18/2016 12:00:00 AM,
611335,Business,complete,6/18/2016 12:00:00 AM,
324442,Economy/Coach,complete,6/18/2016 12:00:00 AM,
496444,Economy/Coach,complete,6/18/2016 12:00:00 AM,
167357,Economy/Coach,complete,6/19/2016 12:00:00 AM,
356249,Economy/Coach,complete,6/19/2016 12:00:00 AM,
640497,Economy/Coach,complete,6/19/2016 12:00:00 AM,
607525,Business,complete,6/19/2016 12:00:00 AM,
547810,Economy/Coach,complete,6/19/2016 12:00:00 AM,
496373,Economy/Coach,complete,6/19/2016 12:00:00 AM,
463699,Economy/Coach,complete,6/19/2016 12:00:00 AM,
496512,Economy/Coach,complete,6/19/2016 12:00:00 AM,
543591,Economy/Coach,complete,6/19/2016 12:00:00 AM,
30170,Economy/Coach,complete,6/19/2016 12:00:00 AM,
641015,Economy/Coach,complete,6/19/2016 12:00:00 AM,
607530,Economy/Coach,complete,6/19/2016 12:00:00 AM,
498463,Economy/Coach,complete,6/19/2016 12:00:00 AM,
640491,Economy/Coach,complete,6/19/2016 12:00:00 AM,
498476,Economy/Coach,complete,6/19/2016 12:00:00 AM,
547920,Economy/Coach,complete,6/19/2016 12:00:00 AM,
639798,Economy/Coach,complete,6/19/2016 12:00:00 AM,
456764,Business,complete,6/19/2016 12:00:00 AM,
639842,Economy/Coach,complete,6/19/2016 12:00:00 AM,
604798,Economy/Coach,complete,6/19/2016 12:00:00 AM,
333959,Business,complete,6/19/2016 12:00:00 AM,
607763,Economy/Coach,complete,6/19/2016 12:00:00 AM,
533662,Business,complete,6/19/2016 12:00:00 AM,
547947,Economy/Coach,complete,6/19/2016 12:00:00 AM,
640309,Business,complete,6/19/2016 12:00:00 AM,
611085,Economy/Coach,complete,6/20/2016 12:00:00 AM,
639824,Economy/Coach,complete,6/20/2016 12:00:00 AM,
456759,Economy/Coach,complete,6/20/2016 12:00:00 AM,
547891,Economy/Coach,complete,6/20/2016 12:00:00 AM,
577378,Economy/Coach,complete,6/20/2016 12:00:00 AM,
547851,Economy/Coach,complete,6/20/2016 12:00:00 AM,
547974,Economy/Coach,complete,6/20/2016 12:00:00 AM,
577387,Economy/Coach,complete,6/20/2016 12:00:00 AM,
623030,Economy/Coach,complete,6/20/2016 12:00:00 AM,
611105,Economy/Coach,complete,6/20/2016 12:00:00 AM,
460502,Economy/Coach,complete,6/20/2016 12:00:00 AM,
344202,Economy/Coach,complete,6/20/2016 12:00:00 AM,
423489,Economy/Coach,complete,6/20/2016 12:00:00 AM,
517471,Economy/Coach,complete,6/20/2016 12:00:00 AM,
496467,Economy/Coach,complete,6/20/2016 12:00:00 AM,
577300,Economy/Coach,complete,6/20/2016 12:00:00 AM,
498748,Business,complete,6/20/2016 12:00:00 AM,
468637,Business,complete,6/20/2016 12:00:00 AM,
640313,Business,complete,6/20/2016 12:00:00 AM,
577260,Economy/Coach,complete,6/20/2016 12:00:00 AM,
516224,Economy/Coach,complete,6/20/2016 12:00:00 AM,
167412,Economy/Coach,complete,6/20/2016 12:00:00 AM,
547846,Economy/Coach,complete,6/20/2016 12:00:00 AM,
402625,Economy/Coach,complete,6/20/2016 12:00:00 AM,
170606,Economy/Coach,complete,6/20/2016 12:00:00 AM,
170535,Economy/Coach,complete,6/20/2016 12:00:00 AM,
639877,Economy/Coach,complete,6/20/2016 12:00:00 AM,
417035,Economy/Coach,complete,6/20/2016 12:00:00 AM,
610972,Economy/Coach,complete,6/20/2016 12:00:00 AM,
547875,Economy/Coach,complete,6/20/2016 12:00:00 AM,
611160,Economy/Coach,complete,6/20/2016 12:00:00 AM,
547992,Economy/Coach,complete,6/21/2016 12:00:00 AM,
517441,Economy/Coach,complete,6/21/2016 12:00:00 AM,
547905,Economy/Coach,complete,6/21/2016 12:00:00 AM,
547896,Economy/Coach,complete,6/21/2016 12:00:00 AM,
623072,Economy/Coach,complete,6/21/2016 12:00:00 AM,
549211,Economy/Coach,complete,6/21/2016 12:00:00 AM,
577249,Business,complete,6/21/2016 12:00:00 AM,
496483,Economy/Coach,complete,6/21/2016 12:00:00 AM,
549581,Economy/Coach,complete,6/21/2016 12:00:00 AM,
577347,Economy/Coach,complete,6/21/2016 12:00:00 AM,
610675,Economy/Coach,complete,6/21/2016 12:00:00 AM,
488645,Economy/Coach,complete,6/21/2016 12:00:00 AM,
577334,Economy/Coach,complete,6/21/2016 12:00:00 AM,
167841,Economy/Coach,complete,6/21/2016 12:00:00 AM,
549590,Economy/Coach,complete,6/21/2016 12:00:00 AM,
517445,Economy/Coach,complete,6/21/2016 12:00:00 AM,
496468,Economy/Coach,complete,6/21/2016 12:00:00 AM,
640311,Economy/Coach,complete,6/21/2016 12:00:00 AM,
170577,Economy/Coach,complete,6/21/2016 12:00:00 AM,
608571,Economy/Coach,complete,6/21/2016 12:00:00 AM,
608572,Economy/Coach,complete,6/21/2016 12:00:00 AM,
577370,Economy/Coach,complete,6/21/2016 12:00:00 AM,
603828,Economy/Coach,complete,6/21/2016 12:00:00 AM,
517484,Economy/Coach,complete,6/21/2016 12:00:00 AM,
517482,Economy/Coach,complete,6/21/2016 12:00:00 AM,
577500,Economy/Coach,complete,6/21/2016 12:00:00 AM,
167282,Economy/Coach,complete,6/21/2016 12:00:00 AM,
517016,Economy/Coach,complete,6/21/2016 12:00:00 AM,
549514,Economy/Coach,complete,6/21/2016 12:00:00 AM,
463571,Economy/Coach,complete,6/21/2016 12:00:00 AM,
548641,Economy/Coach,complete,6/21/2016 12:00:00 AM,
639880,Economy/Coach,complete,6/21/2016 12:00:00 AM,
549583,Economy/Coach,complete,6/21/2016 12:00:00 AM,
623029,Economy/Coach,complete,6/21/2016 12:00:00 AM,
496328,Economy/Coach,complete,6/21/2016 12:00:00 AM,
446533,Economy/Coach,complete,6/21/2016 12:00:00 AM,
611298,Economy/Coach,complete,6/21/2016 12:00:00 AM,
611119,Business,complete,6/22/2016 12:00:00 AM,
549572,Economy/Coach,complete,6/22/2016 12:00:00 AM,
460569,Economy/Coach,complete,6/22/2016 12:00:00 AM,
549537,Economy/Coach,complete,6/22/2016 12:00:00 AM,
460555,Economy/Coach,complete,6/22/2016 12:00:00 AM,
576166,Economy/Coach,complete,6/22/2016 12:00:00 AM,
416844,Economy/Coach,complete,6/22/2016 12:00:00 AM,
460562,Economy/Coach,complete,6/22/2016 12:00:00 AM,
639873,Economy/Coach,complete,6/22/2016 12:00:00 AM,
547926,Economy/Coach,complete,6/22/2016 12:00:00 AM,
464039,Economy/Coach,complete,6/22/2016 12:00:00 AM,
577073,Economy/Coach,complete,6/22/2016 12:00:00 AM,
494486,Economy/Coach,complete,6/22/2016 12:00:00 AM,
464099,Economy/Coach,complete,6/22/2016 12:00:00 AM,
488577,Economy/Coach,complete,6/22/2016 12:00:00 AM,
577121,Economy/Coach,complete,6/22/2016 12:00:00 AM,
517393,Economy/Coach,complete,6/22/2016 12:00:00 AM,
517020,Economy/Coach,complete,6/22/2016 12:00:00 AM,
547811,Economy/Coach,complete,6/22/2016 12:00:00 AM,
496411,Economy/Coach,complete,6/22/2016 12:00:00 AM,
639826,Economy/Coach,complete,6/22/2016 12:00:00 AM,
547887,Economy/Coach,complete,6/22/2016 12:00:00 AM,
577452,Business,complete,6/22/2016 12:00:00 AM,
165451,Economy/Coach,complete,6/22/2016 12:00:00 AM,
640317,Economy/Coach,complete,6/22/2016 12:00:00 AM,
547936,Business,complete,6/22/2016 12:00:00 AM,
547938,Business,complete,6/22/2016 12:00:00 AM,
623371,Business,complete,6/22/2016 12:00:00 AM,
498396,Economy/Coach,complete,6/22/2016 12:00:00 AM,
549627,Economy/Coach,complete,6/22/2016 12:00:00 AM,
460542,Economy/Coach,complete,6/22/2016 12:00:00 AM,
613624,Economy/Coach,complete,6/22/2016 12:00:00 AM,
463556,Economy/Coach,complete,6/22/2016 12:00:00 AM,
576503,Economy/Coach,complete,6/23/2016 12:00:00 AM,
577269,Economy/Coach,complete,6/23/2016 12:00:00 AM,
483041,Economy/Coach,complete,6/23/2016 12:00:00 AM,
641655,Economy/Coach,complete,6/23/2016 12:00:00 AM,
463586,Economy/Coach,complete,6/23/2016 12:00:00 AM,
549536,Economy/Coach,complete,6/23/2016 12:00:00 AM,
547880,Economy/Coach,complete,6/23/2016 12:00:00 AM,
463504,Business,complete,6/23/2016 12:00:00 AM,
577469,Economy/Coach,complete,6/23/2016 12:00:00 AM,
356155,Economy/Coach,complete,6/23/2016 12:00:00 AM,
498513,Business,complete,6/23/2016 12:00:00 AM,
623395,Economy/Coach,complete,6/23/2016 12:00:00 AM,
549607,Business,complete,6/23/2016 12:00:00 AM,
577081,Economy/Coach,complete,6/23/2016 12:00:00 AM,
547984,Economy/Coach,complete,6/23/2016 12:00:00 AM,
167417,Economy/Coach,complete,6/23/2016 12:00:00 AM,
610487,Economy/Coach,complete,6/23/2016 12:00:00 AM,
547988,Economy/Coach,complete,6/23/2016 12:00:00 AM,
615978,Economy/Coach,complete,6/23/2016 12:00:00 AM,
483075,Economy/Coach,complete,6/23/2016 12:00:00 AM,
607590,Economy/Coach,complete,6/23/2016 12:00:00 AM,
549516,Economy/Coach,complete,6/23/2016 12:00:00 AM,
549539,Economy/Coach,complete,6/24/2016 12:00:00 AM,
610430,Economy/Coach,complete,6/24/2016 12:00:00 AM,
577186,Economy/Coach,complete,6/24/2016 12:00:00 AM,
576595,Economy/Coach,complete,6/24/2016 12:00:00 AM,
623470,Economy/Coach,complete,6/24/2016 12:00:00 AM,
483071,Economy/Coach,complete,6/24/2016 12:00:00 AM,
460603,Economy/Coach,complete,6/24/2016 12:00:00 AM,
615982,Economy/Coach,complete,6/24/2016 12:00:00 AM,
425946,Economy/Coach,complete,6/24/2016 12:00:00 AM,
613954,Economy/Coach,complete,6/24/2016 12:00:00 AM,
483204,Business,complete,6/24/2016 12:00:00 AM,
613904,Economy/Coach,complete,6/24/2016 12:00:00 AM,
623253,Economy/Coach,complete,6/24/2016 12:00:00 AM,
604761,Economy/Coach,complete,6/24/2016 12:00:00 AM,
496438,Economy/Coach,complete,6/24/2016 12:00:00 AM,
483160,Business,complete,6/24/2016 12:00:00 AM,
607606,Economy/Coach,complete,6/24/2016 12:00:00 AM,
423494,Economy/Coach,complete,6/24/2016 12:00:00 AM,
549547,Economy/Coach,complete,6/24/2016 12:00:00 AM,
615883,Economy/Coach,complete,6/24/2016 12:00:00 AM,
464085,Business,complete,6/25/2016 12:00:00 AM,
576660,Economy/Coach,complete,6/25/2016 12:00:00 AM,
549612,Economy/Coach,complete,6/25/2016 12:00:00 AM,
488665,Economy/Coach,complete,6/25/2016 12:00:00 AM,
167407,Business,complete,6/25/2016 12:00:00 AM,
460519,Economy/Coach,complete,6/25/2016 12:00:00 AM,
577492,Business,complete,6/25/2016 12:00:00 AM,
496370,Economy/Coach,complete,6/25/2016 12:00:00 AM,
623163,Business,complete,6/25/2016 12:00:00 AM,
576583,Economy/Coach,complete,6/25/2016 12:00:00 AM,
416878,Economy/Coach,complete,6/25/2016 12:00:00 AM,
547982,Economy/Coach,complete,6/25/2016 12:00:00 AM,
167496,Economy/Coach,complete,6/25/2016 12:00:00 AM,
549560,Economy/Coach,complete,6/25/2016 12:00:00 AM,
167395,Economy/Coach,complete,6/25/2016 12:00:00 AM,
611403,Economy/Coach,complete,6/25/2016 12:00:00 AM,
507598,Business,complete,6/25/2016 12:00:00 AM,
639878,Economy/Coach,complete,6/25/2016 12:00:00 AM,
170710,Economy/Coach,complete,6/25/2016 12:00:00 AM,
576558,Economy/Coach,complete,6/25/2016 12:00:00 AM,
577369,Economy/Coach,complete,6/25/2016 12:00:00 AM,
623133,Economy/Coach,complete,6/25/2016 12:00:00 AM,
545016,Economy/Coach,complete,6/26/2016 12:00:00 AM,
167366,Economy/Coach,complete,6/26/2016 12:00:00 AM,
333766,Economy/Coach,complete,6/26/2016 12:00:00 AM,
576630,Economy/Coach,complete,6/26/2016 12:00:00 AM,
478270,Economy/Coach,complete,6/26/2016 12:00:00 AM,
478271,Economy/Coach,complete,6/26/2016 12:00:00 AM,
622781,Economy/Coach,complete,6/26/2016 12:00:00 AM,
473899,Economy/Coach,complete,6/26/2016 12:00:00 AM,
478297,Economy/Coach,complete,6/26/2016 12:00:00 AM,
343246,Economy/Coach,complete,6/26/2016 12:00:00 AM,
344350,Economy/Coach,complete,6/26/2016 12:00:00 AM,
549220,Economy/Coach,complete,6/26/2016 12:00:00 AM,
170629,Economy/Coach,complete,6/26/2016 12:00:00 AM,
547999,Economy/Coach,complete,6/26/2016 12:00:00 AM,
514305,Economy/Coach,complete,6/26/2016 12:00:00 AM,
425006,Economy/Coach,complete,6/26/2016 12:00:00 AM,
576644,Business,complete,6/26/2016 12:00:00 AM,
483133,Economy/Coach,complete,6/26/2016 12:00:00 AM,
549608,Economy/Coach,complete,6/27/2016 12:00:00 AM,
576538,Economy/Coach,complete,6/27/2016 12:00:00 AM,
460564,Business,complete,6/27/2016 12:00:00 AM,
549556,Business,complete,6/27/2016 12:00:00 AM,
460590,Economy/Coach,complete,6/27/2016 12:00:00 AM,
549563,Economy/Coach,complete,6/27/2016 12:00:00 AM,
547944,Economy/Coach,complete,6/27/2016 12:00:00 AM,
549559,Economy/Coach,complete,6/27/2016 12:00:00 AM,
610669,Economy/Coach,complete,6/27/2016 12:00:00 AM,
496403,Economy/Coach,complete,6/27/2016 12:00:00 AM,
549598,Economy/Coach,complete,6/27/2016 12:00:00 AM,
483157,Economy/Coach,complete,6/27/2016 12:00:00 AM,
545216,Economy/Coach,complete,6/27/2016 12:00:00 AM,
333988,Economy/Coach,complete,6/27/2016 12:00:00 AM,
622773,Economy/Coach,complete,6/27/2016 12:00:00 AM,
517069,Economy/Coach,complete,6/27/2016 12:00:00 AM,
623055,Economy/Coach,complete,6/27/2016 12:00:00 AM,
623398,Economy/Coach,complete,6/27/2016 12:00:00 AM,
324410,Economy/Coach,complete,6/27/2016 12:00:00 AM,
576527,Economy/Coach,complete,6/27/2016 12:00:00 AM,
475214,Economy/Coach,complete,6/27/2016 12:00:00 AM,
576654,Economy/Coach,complete,6/27/2016 12:00:00 AM,
456756,Business,complete,6/27/2016 12:00:00 AM,
167447,Economy/Coach,complete,6/27/2016 12:00:00 AM,
475219,Economy/Coach,complete,6/27/2016 12:00:00 AM,
547975,Economy/Coach,complete,6/28/2016 12:00:00 AM,
460544,Economy/Coach,complete,6/28/2016 12:00:00 AM,
424486,Economy/Coach,complete,6/28/2016 12:00:00 AM,
547882,Economy/Coach,complete,6/28/2016 12:00:00 AM,
622799,Business,complete,6/28/2016 12:00:00 AM,
549555,Economy/Coach,complete,6/28/2016 12:00:00 AM,
170512,Economy/Coach,complete,6/28/2016 12:00:00 AM,
483037,Economy/Coach,complete,6/28/2016 12:00:00 AM,
639909,Economy/Coach,complete,6/28/2016 12:00:00 AM,
549605,Economy/Coach,complete,6/28/2016 12:00:00 AM,
547892,Economy/Coach,complete,6/28/2016 12:00:00 AM,
545047,Economy/Coach,complete,6/28/2016 12:00:00 AM,
613923,Economy/Coach,complete,6/28/2016 12:00:00 AM,
641677,Economy/Coach,complete,6/28/2016 12:00:00 AM,
549567,Economy/Coach,complete,6/28/2016 12:00:00 AM,
622947,Economy/Coach,complete,6/28/2016 12:00:00 AM,
170502,Economy/Coach,complete,6/28/2016 12:00:00 AM,
517086,Economy/Coach,complete,6/28/2016 12:00:00 AM,
577488,Economy/Coach,complete,6/28/2016 12:00:00 AM,
639901,Economy/Coach,complete,6/28/2016 12:00:00 AM,
622943,Economy/Coach,complete,6/28/2016 12:00:00 AM,
170695,Economy/Coach,complete,6/28/2016 12:00:00 AM,
170673,Economy/Coach,complete,6/28/2016 12:00:00 AM,
604736,Economy/Coach,complete,6/28/2016 12:00:00 AM,
545108,Economy/Coach,complete,6/28/2016 12:00:00 AM,
483090,Economy/Coach,complete,6/28/2016 12:00:00 AM,
639900,Economy/Coach,complete,6/29/2016 12:00:00 AM,
517076,Economy/Coach,complete,6/29/2016 12:00:00 AM,
623069,Economy/Coach,complete,6/29/2016 12:00:00 AM,
547998,Economy/Coach,complete,6/29/2016 12:00:00 AM,
601548,Economy/Coach,complete,6/29/2016 12:00:00 AM,
170711,Economy/Coach,complete,6/29/2016 12:00:00 AM,
639910,Economy/Coach,complete,6/29/2016 12:00:00 AM,
545118,Economy/Coach,complete,6/29/2016 12:00:00 AM,
613738,Economy/Coach,complete,6/29/2016 12:00:00 AM,
622506,Economy/Coach,complete,6/29/2016 12:00:00 AM,
610647,Business,complete,6/29/2016 12:00:00 AM,
488636,Economy/Coach,complete,6/29/2016 12:00:00 AM,
167463,Economy/Coach,complete,6/29/2016 12:00:00 AM,
498367,Economy/Coach,complete,6/29/2016 12:00:00 AM,
